lap_t,speed
371.360,150
371.400,149
371.440,149
371.480,149
371.520,148
371.560,148
371.600,147
371.640,147
371.680,147
371.720,146
371.760,146
371.800,146
371.840,146
371.880,146
371.920,145
371.960,145
372.000,144
372.040,144
372.080,144
372.120,143
372.160,143
372.200,143
372.240,143
372.280,143
372.320,142
372.360,142
372.400,141
372.440,141
372.480,141
372.520,141
372.560,141
372.600,141
372.640,141
372.680,141
372.720,142
372.760,142
372.800,142
372.840,142
372.880,142
372.920,143
372.960,143
373.000,144
373.040,144
373.080,144
373.120,145
373.160,145
373.200,145
373.240,145
373.280,145
373.320,146
373.360,146
373.400,147
373.440,147
373.480,147
373.520,147
373.560,147
373.600,147
373.640,147
373.680,147
373.720,149
373.760,149
373.800,149
373.840,149
373.880,149
373.920,150
373.960,150
374.000,152
374.040,152
374.080,152
374.120,153
374.160,153
374.200,155
374.240,155
374.280,155
374.320,157
374.360,157
374.400,159
374.440,159
374.480,159
374.520,160
374.560,160
374.600,160
374.640,160
374.680,160
374.720,160
374.760,160
374.800,160
374.840,160
374.880,160
374.920,161
374.960,161
375.000,160
375.040,160
375.080,160
375.120,160
375.160,160
375.200,159
375.240,159
375.280,159
375.320,159
375.360,159
375.400,158
375.440,158
375.480,158
375.520,157
375.560,157
375.600,157
375.640,157
375.680,157
375.720,156
375.760,156
375.800,156
375.840,156
375.880,156
375.920,155
375.960,155
376.000,155
376.040,155
376.080,155
376.120,155
376.160,155
376.200,154
376.240,154
376.280,154
376.320,155
376.360,155
376.400,155
376.440,155
376.480,155
376.520,154
376.560,154
376.600,155
376.640,155
376.680,155
376.720,155
376.760,155
376.800,154
376.840,154
376.880,154
376.920,154
376.960,154
377.000,154
377.040,154
377.080,154
377.120,152
377.160,152
377.200,152
377.240,152
377.280,152
377.320,152
377.360,152
377.400,151
377.440,151
377.480,151
377.520,151
377.560,151
377.600,150
377.640,150
377.680,150
377.720,150
377.760,150
377.800,149
377.840,149
377.880,149
377.920,149
377.960,149
378.000,150
378.040,150
378.080,150
378.120,151
378.160,151
378.200,152
378.240,152
378.280,152
378.320,154
378.360,154
378.400,156
378.440,156
378.480,156
378.520,157
378.560,157
378.600,159
378.640,159
378.680,159
378.720,161
378.760,161
378.800,163
378.840,163
378.880,163
378.920,165
378.960,165
379.000,167
379.040,167
379.080,167
379.120,169
379.160,169
379.200,171
379.240,171
379.280,171
379.320,173
379.360,173
379.400,175
379.440,175
379.480,175
379.520,177
379.560,177
379.600,179
379.640,179
379.680,179
379.720,181
379.760,181
379.800,183
379.840,183
379.880,183
379.920,185
379.960,185
380.000,187
380.040,187
380.080,187
380.120,188
380.160,188
380.200,189
380.240,189
380.280,189
380.320,191
380.360,191
380.400,192
380.440,192
380.480,192
380.520,195
380.560,195
380.600,196
380.640,196
380.680,196
380.720,198
380.760,198
380.800,200
380.840,200
380.880,200
380.920,200
380.960,200
381.000,202
381.040,202
381.080,202
381.120,202
381.160,202
381.200,204
381.240,204
381.280,204
381.320,205
381.360,205
381.400,207
381.440,207
381.480,207
381.520,209
381.560,209
381.600,210
381.640,210
381.680,210
381.720,211
381.760,211
381.800,214
381.840,214
381.880,214
381.920,214
381.960,214
382.000,217
382.040,217
382.080,217
382.120,218
382.160,218
382.200,220
382.240,220
382.280,220
382.320,220
382.360,220
382.400,
382.440,223
382.480,
382.520,224
382.560,224
382.600,224
382.640,224
382.680,224
382.720,226
382.760,226
382.800,
382.840,
382.880,
382.920,229
382.960,229
383.000,230
383.040,230
383.080,230
383.120,232
383.160,232
383.200,232
383.240,232
383.280,232
383.320,234
383.360,234
383.400,236
383.440,236
383.480,236
383.520,237
383.560,237
383.600,238
383.640,238
383.680,238
383.720,240
383.760,240
383.800,241
383.840,241
383.880,241
383.920,243
383.960,243
384.000,242
384.040,242
384.080,242
384.120,244
384.160,244
384.200,246
384.240,246
384.280,246
384.320,247
384.360,247
384.400,248
384.440,248
384.480,248
384.520,250
384.560,250
384.600,250
384.640,250
384.680,250
384.720,251
384.760,251
384.800,253
384.840,253
384.880,253
384.920,255
384.960,255
385.000,255
385.040,255
385.080,255
385.120,256
385.160,256
385.200,258
385.240,258
385.280,258
385.320,258
385.360,258
385.400,259
385.440,259
385.480,259
385.520,261
385.560,261
385.600,262
385.640,262
385.680,262
385.720,263
385.760,263
385.800,264
385.840,264
385.880,264
385.920,265
385.960,265
386.000,266
386.040,266
386.080,266
386.120,266
386.160,266
386.200,266
386.240,266
386.280,266
386.320,266
386.360,266
386.400,267
386.440,267
386.480,267
386.520,270
386.560,270
386.600,
386.640,273
386.680,273
386.720,274
386.760,274
386.800,274
386.840,274
386.880,274
386.920,276
386.960,276
387.000,276
387.040,276
387.080,276
387.120,278
387.160,278
387.200,278
387.240,278
387.280,278
387.320,280
387.360,280
387.400,280
387.440,280
387.480,280
387.520,
387.560,
387.600,282
387.640,282
387.680,282
387.720,284
387.760,284
387.800,284
387.840,284
387.880,284
387.920,285
387.960,285
388.000,287
388.040,287
388.080,287
388.120,287
388.160,287
388.200,288
388.240,288
388.280,288
388.320,289
388.360,289
388.400,290
388.440,290
388.480,290
388.520,291
388.560,291
388.600,291
388.640,291
388.680,291
388.720,292
388.760,292
388.800,293
388.840,293
388.880,293
388.920,294
388.960,294
389.000,294
389.040,294
389.080,294
389.120,295
389.160,295
389.200,296
389.240,296
389.280,296
389.320,
389.360,
389.400,298
389.440,298
389.480,298
389.520,298
389.560,298
389.600,299
389.640,299
389.680,299
389.720,300
389.760,300
389.800,300
389.840,300
389.880,300
389.920,301
389.960,301
390.000,302
390.040,302
390.080,302
390.120,303
390.160,303
390.200,303
390.240,303
390.280,303
390.320,304
390.360,304
390.400,304
390.440,304
390.480,304
390.520,305
390.560,305
390.600,306
390.640,306
390.680,306
390.720,306
390.760,306
390.800,307
390.840,307
390.880,307
390.920,307
390.960,307
391.000,308
391.040,308
391.080,308
391.120,308
391.160,308
391.200,309
391.240,309
391.280,309
391.320,310
391.360,310
391.400,310
391.440,310
391.480,310
391.520,311
391.560,311
391.600,311
391.640,311
391.680,311
391.720,313
391.760,313
391.800,313
391.840,313
391.880,313
391.920,313
391.960,313
392.000,314
392.040,314
392.080,314
392.120,315
392.160,315
392.200,315
392.240,315
392.280,315
392.320,316
392.360,316
392.400,316
392.440,316
392.480,316
392.520,317
392.560,317
392.600,317
392.640,317
392.680,317
392.720,318
392.760,318
392.800,318
392.840,318
392.880,318
392.920,319
392.960,319
393.000,319
393.040,319
393.080,319
393.120,320
393.160,320
393.200,321
393.240,321
393.280,321
393.320,321
393.360,321
393.400,322
393.440,322
393.480,322
393.520,322
393.560,322
393.600,322
393.640,322
393.680,322
393.720,323
393.760,323
393.800,324
393.840,324
393.880,324
393.920,324
393.960,324
394.000,325
394.040,325
394.080,325
394.120,325
394.160,325
394.200,326
394.240,326
394.280,326
394.320,326
394.360,326
394.400,326
394.440,326
394.480,326
394.520,327
394.560,327
394.600,328
394.640,328
394.680,328
394.720,328
394.760,328
394.800,328
394.840,328
394.880,328
394.920,329
394.960,329
395.000,329
395.040,329
395.080,329
395.120,330
395.160,330
395.200,330
395.240,330
395.280,330
395.320,331
395.360,331
395.400,331
395.440,331
395.480,331
395.520,332
395.560,332
395.600,332
395.640,332
395.680,332
395.720,332
395.760,332
395.800,333
395.840,333
395.880,333
395.920,333
395.960,333
396.000,333
396.040,333
396.080,333
396.120,334
396.160,334
396.200,334
396.240,334
396.280,334
396.320,334
396.360,334
396.400,335
396.440,335
396.480,335
396.520,335
396.560,335
396.600,335
396.640,335
396.680,335
396.720,336
396.760,336
396.800,336
396.840,336
396.880,336
396.920,336
396.960,336
397.000,337
397.040,337
397.080,337
397.120,337
397.160,337
397.200,337
397.240,337
397.280,337
397.320,337
397.360,337
397.400,337
397.440,337
397.480,337
397.520,338
397.560,338
397.600,337
397.640,337
397.680,337
397.720,338
397.760,338
397.800,338
397.840,338
397.880,338
397.920,339
397.960,339
398.000,339
398.040,339
398.080,339
398.120,339
398.160,339
398.200,339
398.240,339
398.280,339
398.320,339
398.360,339
398.400,339
398.440,339
398.480,339
398.520,340
398.560,340
398.600,339
398.640,339
398.680,339
398.720,340
398.760,340
398.800,340
398.840,340
398.880,340
398.920,340
398.960,340
399.000,340
399.040,340
399.080,340
399.120,341
399.160,341
399.200,341
399.240,341
399.280,341
399.320,341
399.360,341
399.400,341
399.440,341
399.480,341
399.520,341
399.560,341
399.600,341
399.640,341
399.680,341
399.720,341
399.760,341
399.800,342
399.840,342
399.880,342
399.920,342
399.960,342
400.000,342
400.040,342
400.080,342
400.120,342
400.160,342
400.200,343
400.240,343
400.280,343
400.320,342
400.360,342
400.400,343
400.440,343
400.480,343
400.520,343
400.560,343
400.600,343
400.640,343
400.680,343
400.720,344
400.760,344
400.800,343
400.840,343
400.880,343
400.920,344
400.960,344
401.000,344
401.040,344
401.080,344
401.120,344
401.160,344
401.200,345
401.240,345
401.280,345
401.320,345
401.360,345
401.400,345
401.440,345
401.480,345
401.520,345
401.560,345
401.600,345
401.640,345
401.680,345
401.720,346
401.760,346
401.800,346
401.840,346
401.880,346
401.920,346
401.960,346
402.000,346
402.040,346
402.080,346
402.120,346
402.160,346
402.200,345
402.240,345
402.280,345
402.320,345
402.360,345
402.400,343
402.440,343
402.480,343
402.520,343
402.560,343
402.600,341
402.640,341
402.680,341
402.720,341
402.760,341
402.800,340
402.840,340
402.880,340
402.920,339
402.960,339
403.000,338
403.040,338
403.080,338
403.120,337
403.160,337
403.200,336
403.240,336
403.280,336
403.320,335
403.360,335
403.400,335
403.440,335
403.480,335
403.520,334
403.560,334
403.600,332
403.640,332
403.680,332
403.720,332
403.760,332
403.800,331
403.840,331
403.880,331
403.920,330
403.960,330
404.000,329
404.040,329
404.080,329
404.120,328
404.160,328
404.200,327
404.240,327
404.280,327
404.320,327
404.360,327
404.400,325
404.440,325
404.480,325
404.520,324
404.560,324
404.600,324
404.640,324
404.680,324
404.720,323
404.760,323
404.800,322
404.840,322
404.880,322
404.920,321
404.960,321
405.000,320
405.040,320
405.080,320
405.120,319
405.160,319
405.200,318
405.240,318
405.280,318
405.320,318
405.360,318
405.400,317
405.440,317
405.480,317
405.520,317
405.560,317
405.600,316
405.640,316
405.680,316
405.720,319
405.760,319
405.800,318
405.840,318
405.880,318
405.920,316
405.960,316
406.000,315
406.040,315
406.080,315
406.120,315
406.160,315
406.200,314
406.240,314
406.280,314
406.320,314
406.360,314
406.400,314
406.440,314
406.480,314
406.520,315
406.560,315
406.600,315
406.640,315
406.680,315
406.720,316
406.760,316
406.800,316
406.840,316
406.880,316
406.920,317
406.960,317
407.000,317
407.040,317
407.080,317
407.120,317
407.160,317
407.200,318
407.240,318
407.280,318
407.320,318
407.360,318
407.400,319
407.440,319
407.480,319
407.520,320
407.560,320
407.600,320
407.640,320
407.680,320
407.720,321
407.760,321
407.800,322
407.840,322
407.880,322
407.920,322
407.960,322
408.000,323
408.040,323
408.080,323
408.120,323
408.160,323
408.200,322
408.240,322
408.280,322
408.320,320
408.360,320
408.400,317
408.440,317
408.480,317
408.520,314
408.560,314
408.600,310
408.640,310
408.680,310
408.720,306
408.760,306
408.800,302
408.840,302
408.880,302
408.920,300
408.960,300
409.000,296
409.040,296
409.080,296
409.120,
409.160,
409.200,290
409.240,290
409.280,290
409.320,
409.360,287
409.400,287
409.440,287
409.480,287
409.520,282
409.560,282
409.600,
409.640,
409.680,277
409.720,274
409.760,274
409.800,269
409.840,269
409.880,269
409.920,267
409.960,267
410.000,266
410.040,266
410.080,266
410.120,265
410.160,265
410.200,264
410.240,264
410.280,264
410.320,263
410.360,263
410.400,261
410.440,
410.480,
410.520,
410.560,
410.600,260
410.640,260
410.680,260
410.720,259
410.760,259
410.800,256
410.840,256
410.880,256
410.920,254
410.960,254
411.000,251
411.040,251
411.080,251
411.120,249
411.160,249
411.200,246
411.240,246
411.280,246
411.320,243
411.360,243
411.400,240
411.440,240
411.480,240
411.520,
411.560,
411.600,234
411.640,234
411.680,234
411.720,233
411.760,233
411.800,
411.840,
411.880,
411.920,230
411.960,230
412.000,229
412.040,229
412.080,229
412.120,228
412.160,228
412.200,
412.240,
412.280,
412.320,
412.360,226
412.400,225
412.440,225
412.480,225
412.520,224
412.560,
412.600,223
412.640,223
412.680,223
412.720,223
412.760,223
412.800,223
412.840,223
412.880,223
412.920,
412.960,
413.000,223
413.040,223
413.080,223
413.120,
413.160,224
413.200,223
413.240,223
413.280,223
413.320,219
413.360,219
413.400,217
413.440,217
413.480,217
413.520,213
413.560,213
413.600,209
413.640,209
413.680,209
413.720,205
413.760,205
413.800,200
413.840,200
413.880,200
413.920,197
413.960,197
414.000,193
414.040,193
414.080,193
414.120,189
414.160,189
414.200,186
414.240,186
414.280,186
414.320,182
414.360,182
414.400,179
414.440,179
414.480,179
414.520,176
414.560,176
414.600,173
414.640,173
414.680,173
414.720,170
414.760,170
414.800,167
414.840,167
414.880,167
414.920,163
414.960,163
415.000,159
415.040,159
415.080,159
415.120,155
415.160,155
415.200,153
415.240,153
415.280,153
415.320,149
415.360,149
415.400,147
415.440,147
415.480,147
415.520,144
415.560,144
415.600,141
415.640,141
415.680,141
415.720,137
415.760,137
415.800,134
415.840,134
415.880,134
415.920,132
415.960,132
416.000,130
416.040,130
416.080,130
416.120,127
416.160,127
416.200,124
416.240,124
416.280,124
416.320,122
416.360,122
416.400,119
416.440,119
416.480,119
416.520,116
416.560,116
416.600,114
416.640,114
416.680,114
416.720,111
416.760,111
416.800,107
416.840,107
416.880,107
416.920,104
416.960,104
417.000,101
417.040,101
417.080,101
417.120,98
417.160,98
417.200,97
417.240,97
417.280,97
417.320,95
417.360,95
417.400,94
417.440,94
417.480,94
417.520,92
417.560,92
417.600,90
417.640,90
417.680,90
417.720,89
417.760,89
417.800,87
417.840,87
417.880,87
417.920,86
417.960,86
418.000,86
418.040,86
418.080,86
418.120,85
418.160,85
418.200,85
418.240,85
418.280,85
418.320,85
418.360,85
418.400,85
418.440,85
418.480,85
418.520,87
418.560,87
418.600,88
418.640,88
418.680,88
418.720,89
418.760,89
418.800,91
418.840,91
418.880,91
418.920,92
418.960,92
419.000,94
419.040,94
419.080,94
419.120,96
419.160,96
419.200,98
419.240,98
419.280,98
419.320,101
419.360,101
419.400,103
419.440,103
419.480,103
419.520,106
419.560,106
419.600,108
419.640,108
419.680,108
419.720,109
419.760,109
419.800,109
419.840,109
419.880,109
419.920,108
419.960,108
420.000,108
420.040,108
420.080,108
420.120,107
420.160,107
420.200,106
420.240,106
420.280,106
420.320,106
420.360,106
420.400,106
420.440,106
420.480,106
420.520,105
420.560,105
420.600,106
420.640,106
420.680,106
420.720,107
420.760,107
420.800,107
420.840,107
420.880,107
420.920,108
420.960,108
421.000,108
421.040,108
421.080,108
421.120,109
421.160,109
421.200,111
421.240,111
421.280,111
421.320,112
421.360,112
421.400,114
421.440,114
421.480,114
421.520,116
421.560,116
421.600,118
421.640,118
421.680,118
421.720,116
421.760,116
421.800,112
421.840,112
421.880,112
421.920,108
421.960,108
422.000,106
422.040,106
422.080,106
422.120,104
422.160,104
422.200,101
422.240,101
422.280,101
422.320,99
422.360,99
422.400,97
422.440,97
422.480,97
422.520,95
422.560,95
422.600,93
422.640,93
422.680,93
422.720,91
422.760,91
422.800,89
422.840,89
422.880,89
422.920,87
422.960,87
423.000,86
423.040,86
423.080,86
423.120,83
423.160,83
423.200,83
423.240,83
423.280,83
423.320,83
423.360,83
423.400,82
423.440,82
423.480,82
423.520,82
423.560,82
423.600,83
423.640,83
423.680,83
423.720,84
423.760,84
423.800,85
423.840,85
423.880,85
423.920,86
423.960,86
424.000,87
424.040,87
424.080,87
424.120,89
424.160,89
424.200,90
424.240,90
424.280,90
424.320,90
424.360,90
424.400,91
424.440,91
424.480,91
424.520,92
424.560,92
424.600,91
424.640,91
424.680,91
424.720,93
424.760,93
424.800,95
424.840,95
424.880,95
424.920,96
424.960,96
425.000,98
425.040,98
425.080,98
425.120,98
425.160,98
425.200,98
425.240,98
425.280,98
425.320,97
425.360,97
425.400,96
425.440,96
425.480,96
425.520,95
425.560,95
425.600,95
425.640,95
425.680,95
425.720,94
425.760,94
425.800,93
425.840,93
425.880,92
425.920,92
425.960,92
426.000,90
426.040,90
426.080,90
426.120,90
426.160,90
426.200,87
426.240,87
426.280,87
426.320,87
426.360,87
426.400,85
426.440,85
426.480,84
426.520,84
426.560,84
426.600,83
426.640,83
426.680,82
426.720,82
426.760,82
426.800,81
426.840,81
426.880,79
426.920,79
426.960,79
427.000,79
427.040,79
427.080,78
427.120,78
427.160,78
427.200,77
427.240,
427.280,
427.320,
427.360,
427.400,
427.440,
427.480,
427.520,
427.560,
427.600,
427.640,
427.680,
427.720,
427.760,
427.800,
427.840,
427.880,
427.920,
427.960,
428.000,
428.040,
428.080,
428.120,
428.160,
428.200,
428.240,
428.280,
428.320,
428.360,
428.400,
428.440,
428.480,
428.520,
428.560,
428.600,
428.640,
428.680,
428.720,
428.760,
428.800,
428.840,
428.880,
428.920,
428.960,
429.000,
429.040,
429.080,
429.120,
429.160,
429.200,
429.240,
429.280,
429.320,
429.360,
429.400,
429.440,
429.480,
429.520,
429.560,
429.600,
429.640,
429.680,
429.720,
429.760,
429.800,
429.840,
429.880,
429.920,
429.960,
430.000,
430.040,
430.080,
430.120,
430.160,
430.200,
430.240,
430.280,
430.320,
430.360,
430.400,
430.440,
430.480,
430.520,
430.560,
430.600,
430.640,
430.680,
430.720,
430.760,
430.800,
430.840,
430.880,
430.920,
430.960,
431.000,
431.040,
431.080,
431.120,
431.160,
431.200,
431.240,
431.280,
431.320,
431.360,
431.400,
431.440,
431.480,
431.520,
431.560,
431.600,
431.640,
431.680,
431.720,
431.760,
431.800,
431.840,
431.880,
431.920,
431.960,
432.000,
432.040,
432.080,
432.120,
432.160,
432.200,
432.240,
432.280,
432.320,
432.360,
432.400,
432.440,
432.480,
432.520,
432.560,
432.600,
432.640,
432.680,
432.720,
432.760,
432.800,
432.840,
432.880,
432.920,
432.960,
433.000,
433.040,
433.080,
433.120,
433.160,
433.200,
433.240,
433.280,
433.320,
433.360,
433.400,
433.440,
433.480,
433.520,
433.560,
433.600,
433.640,
433.680,
433.720,
433.760,
433.800,
433.840,
433.880,
433.920,
433.960,
434.000,
434.040,
434.080,
434.120,
434.160,
434.200,
434.240,
434.280,
434.320,
434.360,
434.400,
434.440,
434.480,
434.520,
434.560,
434.600,
434.640,
434.680,
434.720,
434.760,
434.800,
434.840,
434.880,
434.920,
434.960,
435.000,
435.040,
435.080,
435.120,
435.160,
435.200,
